,date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count,sale_per_guest,staff_per_guest,level_per_staff,month,season,Unnamed: 0,weather_code (wmo code),temperature_2m_mean (°C),snowfall_sum (cm),rain_sum (mm)
1394,2003-10-26,Sunday,0,280,335998,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.9928571428572,0.0178571428571428,5.0,10,autumn,7034.0,3.0,15.5,0.0,0.0
1395,2003-10-27,Monday,0,134,160796,"['Eve', 'Ivy', 'Bob']",12,3,1199.9701492537313,0.0223880597014925,4.0,10,autumn,7035.0,61.0,13.9,0.0,6.1
1396,2003-10-28,Tuesday,0,125,149932,"['Eve', 'Ivy', 'Alice']",11,3,1199.456,0.024,3.6666666666666665,10,autumn,7036.0,63.0,14.7,0.0,23.7
1397,2003-10-29,Wednesday,0,103,123622,"['Eve', 'David']",9,2,1200.2135922330096,0.0194174757281553,4.5,10,autumn,7037.0,2.0,15.1,0.0,0.0
1398,2003-10-30,Thursday,0,100,119929,"['Eve', 'David']",9,2,1199.29,0.02,4.5,10,autumn,7038.0,1.0,13.6,0.0,0.0
1399,2003-10-31,Friday,0,149,178753,"['Eve', 'Ivy', 'Charlie']",13,3,1199.6845637583892,0.0201342281879194,4.333333333333333,10,autumn,7039.0,3.0,14.9,0.0,0.0
1400,2003-11-01,Saturday,0,216,259138,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1199.712962962963,0.0185185185185185,4.75,11,autumn,7040.0,3.0,17.0,0.0,0.0
1401,2003-11-02,Sunday,0,253,303559,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.8379446640315,0.0197628458498023,4.4,11,autumn,7041.0,3.0,16.8,0.0,0.0
1402,2003-11-03,Monday,0,129,154831,"['Eve', 'Ivy', 'Alice']",11,3,1200.2403100775193,0.0232558139534883,3.6666666666666665,11,autumn,7042.0,61.0,16.7,0.0,10.3
1403,2003-11-04,Tuesday,0,166,199167,"['Eve', 'Ivy', 'David']",14,3,1199.801204819277,0.0180722891566265,4.666666666666667,11,autumn,7043.0,3.0,14.7,0.0,0.0
1404,2003-11-05,Wednesday,0,129,154744,"['Eve', 'Ivy', 'Alice']",11,3,1199.5658914728683,0.0232558139534883,3.6666666666666665,11,autumn,7044.0,63.0,16.6,0.0,20.3
1405,2003-11-06,Thursday,0,163,195682,"['Eve', 'Ivy', 'David']",14,3,1200.5030674846626,0.0184049079754601,4.666666666666667,11,autumn,7045.0,3.0,16.7,0.0,0.0
1406,2003-11-07,Friday,0,152,182341,"['Eve', 'Ivy', 'Charlie']",13,3,1199.6118421052631,0.0197368421052631,4.333333333333333,11,autumn,7046.0,3.0,18.0,0.0,0.0
1407,2003-11-08,Saturday,0,209,250877,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1200.3684210526317,0.0191387559808612,4.5,11,autumn,7047.0,3.0,17.5,0.0,0.0
1408,2003-11-09,Sunday,0,207,248388,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.9420289855072,0.0193236714975845,4.5,11,autumn,7048.0,51.0,13.8,0.0,2.7
1409,2003-11-10,Monday,0,105,126024,"['Eve', 'David']",9,2,1200.2285714285715,0.019047619047619,4.5,11,autumn,7049.0,53.0,10.7,0.0,6.3
1410,2003-11-11,Tuesday,0,109,130833,"['Eve', 'David']",9,2,1200.302752293578,0.018348623853211,4.5,11,autumn,7050.0,53.0,11.5,0.0,5.4
1411,2003-11-12,Wednesday,0,112,134382,"['Eve', 'Ivy']",10,2,1199.8392857142858,0.0178571428571428,5.0,11,autumn,7051.0,3.0,12.5,0.0,0.0
1412,2003-11-13,Thursday,0,121,145210,"['Eve', 'Ivy']",10,2,1200.0826446280992,0.0165289256198347,5.0,11,autumn,7052.0,3.0,9.5,0.0,0.0
1413,2003-11-14,Friday,0,179,214891,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.508379888268,0.0223463687150838,4.0,11,autumn,7053.0,3.0,10.4,0.0,0.0
1414,2003-11-15,Saturday,0,201,241281,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1200.402985074627,0.0199004975124378,4.5,11,autumn,7054.0,53.0,15.6,0.0,1.7
1415,2003-11-16,Sunday,0,261,313233,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.1264367816093,0.0191570881226053,4.6,11,autumn,7055.0,51.0,15.2,0.0,0.4
1416,2003-11-17,Monday,0,153,183520,"['Eve', 'Ivy', 'Charlie']",13,3,1199.4771241830065,0.0196078431372549,4.333333333333333,11,autumn,7056.0,0.0,8.7,0.0,0.0
1417,2003-11-18,Tuesday,0,179,214809,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.0502793296089,0.0223463687150838,4.0,11,autumn,7057.0,3.0,10.0,0.0,0.0
1418,2003-11-19,Wednesday,0,162,194367,"['Eve', 'Ivy', 'David']",14,3,1199.7962962962963,0.0185185185185185,4.666666666666667,11,autumn,7058.0,61.0,12.4,0.0,3.0
1419,2003-11-20,Thursday,0,171,205197,"['Eve', 'Ivy', 'Mia']",15,3,1199.982456140351,0.0175438596491228,5.0,11,autumn,7059.0,63.0,12.4,0.0,22.5
1420,2003-11-21,Friday,0,147,176433,"['Eve', 'Ivy', 'Charlie']",13,3,1200.2244897959183,0.0204081632653061,4.333333333333333,11,autumn,7060.0,53.0,15.9,0.0,1.7
1421,2003-11-22,Saturday,0,293,351678,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1200.2662116040956,0.0204778156996587,4.333333333333333,11,autumn,7061.0,3.0,10.5,0.0,0.0
1422,2003-11-23,Sunday,0,223,267618,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.0807174887893,0.0179372197309417,5.0,11,autumn,7062.0,3.0,7.6,0.0,0.0
1423,2003-11-24,Monday,0,179,214897,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.5418994413408,0.0223463687150838,4.0,11,autumn,7063.0,61.0,9.7,0.0,3.1
1424,2003-11-25,Tuesday,0,144,172859,"['Eve', 'Ivy', 'Bob']",12,3,1200.4097222222222,0.0208333333333333,4.0,11,autumn,7064.0,63.0,10.7,0.0,45.0
1425,2003-11-26,Wednesday,0,140,167907,"['Eve', 'Ivy', 'Bob']",12,3,1199.3357142857142,0.0214285714285714,4.0,11,autumn,7065.0,3.0,8.8,0.0,0.0
1426,2003-11-27,Thursday,0,156,187134,"['Eve', 'Ivy', 'David']",14,3,1199.576923076923,0.0192307692307692,4.666666666666667,11,autumn,7066.0,51.0,8.6,0.0,0.8
1427,2003-11-28,Friday,0,104,124898,"['Eve', 'David']",9,2,1200.9423076923076,0.0192307692307692,4.5,11,autumn,7067.0,51.0,10.2,0.0,0.4
1428,2003-11-29,Saturday,0,242,290310,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.6280991735537,0.0206611570247933,4.2,11,autumn,7068.0,63.0,12.8,0.0,64.3
1429,2003-11-30,Sunday,1,288,345553,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.8368055555557,0.0173611111111111,5.0,11,autumn,7069.0,63.0,14.8,0.0,26.5
1430,2003-12-01,Monday,0,164,196838,"['Eve', 'Ivy', 'David']",14,3,1200.2317073170732,0.0182926829268292,4.666666666666667,12,winter,7070.0,61.0,10.8,0.0,14.7
1431,2003-12-02,Tuesday,0,105,125916,"['Eve', 'David']",9,2,1199.2,0.019047619047619,4.5,12,winter,7071.0,2.0,10.6,0.0,0.0
1432,2003-12-03,Wednesday,0,165,198076,"['Eve', 'Ivy', 'David']",14,3,1200.460606060606,0.0181818181818181,4.666666666666667,12,winter,7072.0,53.0,7.3,0.0,2.1
1433,2003-12-04,Thursday,0,125,150095,"['Eve', 'Ivy', 'Alice']",11,3,1200.76,0.024,3.6666666666666665,12,winter,7073.0,3.0,7.0,0.0,0.0
1434,2003-12-05,Friday,0,133,159500,"['Eve', 'Ivy', 'Alice']",11,3,1199.248120300752,0.0225563909774436,3.6666666666666665,12,winter,7074.0,51.0,6.9,0.0,0.3
1435,2003-12-06,Saturday,0,198,237572,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.858585858586,0.0202020202020202,4.25,12,winter,7075.0,53.0,9.9,0.0,0.9
1436,2003-12-07,Sunday,0,250,300046,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.184,0.02,4.4,12,winter,7076.0,3.0,8.2,0.0,0.0
1437,2003-12-08,Monday,0,154,184846,"['Eve', 'Ivy', 'Charlie']",13,3,1200.2987012987012,0.0194805194805194,4.333333333333333,12,winter,7077.0,2.0,4.8,0.0,0.0
1438,2003-12-09,Tuesday,0,145,174045,"['Eve', 'Ivy', 'Charlie']",13,3,1200.3103448275863,0.0206896551724137,4.333333333333333,12,winter,7078.0,3.0,5.1,0.0,0.0
1439,2003-12-10,Wednesday,0,165,197941,"['Eve', 'Ivy', 'David']",14,3,1199.6424242424243,0.0181818181818181,4.666666666666667,12,winter,7079.0,3.0,4.7,0.0,0.0
1440,2003-12-11,Thursday,0,128,153512,"['Eve', 'Ivy', 'Alice']",11,3,1199.3125,0.0234375,3.6666666666666665,12,winter,7080.0,61.0,6.2,0.0,12.9
1441,2003-12-12,Friday,0,157,188462,"['Eve', 'Ivy', 'David']",14,3,1200.3949044585988,0.019108280254777,4.666666666666667,12,winter,7081.0,3.0,5.7,0.0,0.0
1442,2003-12-13,Saturday,0,299,358711,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1199.7023411371238,0.020066889632107,4.333333333333333,12,winter,7082.0,0.0,5.4,0.0,0.0
1443,2003-12-14,Sunday,0,246,295245,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.1829268292684,0.0203252032520325,4.4,12,winter,7083.0,0.0,5.6,0.0,0.0
1444,2003-12-15,Monday,0,119,142794,"['Eve', 'Ivy']",10,2,1199.9495798319329,0.0168067226890756,5.0,12,winter,7084.0,51.0,6.0,0.0,0.1
1445,2003-12-16,Tuesday,0,152,182444,"['Eve', 'Ivy', 'Charlie']",13,3,1200.2894736842106,0.0197368421052631,4.333333333333333,12,winter,7085.0,3.0,4.2,0.0,0.0
1446,2003-12-17,Wednesday,0,134,160716,"['Eve', 'Ivy', 'Bob']",12,3,1199.3731343283582,0.0223880597014925,4.0,12,winter,7086.0,3.0,2.6,0.0,0.0
1447,2003-12-18,Thursday,0,116,139106,"['Eve', 'Ivy']",10,2,1199.1896551724137,0.0172413793103448,5.0,12,winter,7087.0,3.0,6.0,0.0,0.0
1448,2003-12-19,Friday,0,129,154869,"['Eve', 'Ivy', 'Alice']",11,3,1200.5348837209303,0.0232558139534883,3.6666666666666665,12,winter,7088.0,3.0,4.6,0.0,0.0
1449,2003-12-20,Saturday,0,246,295196,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.9837398373984,0.0203252032520325,4.4,12,winter,7089.0,71.0,3.6,0.35,0.0
1450,2003-12-21,Sunday,0,223,267521,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1199.645739910314,0.0179372197309417,5.0,12,winter,7090.0,1.0,1.4,0.0,0.0
1451,2003-12-22,Monday,1,275,329951,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.8218181818181,0.0181818181818181,4.8,12,winter,7091.0,1.0,2.5,0.0,0.0
1452,2003-12-23,Tuesday,0,156,187282,"['Eve', 'Ivy', 'David']",14,3,1200.525641025641,0.0192307692307692,4.666666666666667,12,winter,7092.0,3.0,4.8,0.0,0.0
1453,2003-12-24,Wednesday,0,149,178837,"['Eve', 'Ivy', 'Charlie']",13,3,1200.248322147651,0.0201342281879194,4.333333333333333,12,winter,7093.0,3.0,5.2,0.0,0.0
1454,2003-12-25,Thursday,0,178,213645,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.252808988764,0.0224719101123595,4.0,12,winter,7094.0,1.0,6.0,0.0,0.0
1455,2003-12-26,Friday,0,155,186078,"['Eve', 'Ivy', 'Charlie']",13,3,1200.5032258064516,0.0193548387096774,4.333333333333333,12,winter,7095.0,73.0,5.1,2.52,9.7
1456,2003-12-27,Saturday,0,296,355153,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1199.8412162162163,0.0202702702702702,4.333333333333333,12,winter,7096.0,1.0,1.0,0.0,0.0
1457,2003-12-28,Sunday,0,241,289288,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.3651452282159,0.0207468879668049,4.2,12,winter,7097.0,3.0,2.2,0.0,0.0
1458,2003-12-29,Monday,0,131,157222,"['Eve', 'Ivy', 'Alice']",11,3,1200.1679389312976,0.0229007633587786,3.6666666666666665,12,winter,7098.0,3.0,4.0,0.0,0.0
1459,2003-12-30,Tuesday,0,115,137993,"['Eve', 'Ivy']",10,2,1199.9391304347826,0.017391304347826,5.0,12,winter,7099.0,71.0,5.3,0.14,1.0
1460,2003-12-31,Wednesday,0,100,119929,"['Eve', 'David']",9,2,1199.29,0.02,4.5,12,winter,7100.0,3.0,4.5,0.0,0.0
1461,2004-01-01,Thursday,0,160,192064,"['Eve', 'Ivy', 'David']",14,3,1200.4,0.01875,4.666666666666667,1,winter,7101.0,3.0,5.9,0.0,0.0
1462,2004-01-02,Friday,0,163,195631,"['Eve', 'Ivy', 'David']",14,3,1200.1901840490798,0.0184049079754601,4.666666666666667,1,winter,7102.0,2.0,7.1,0.0,0.0
1463,2004-01-03,Saturday,0,252,302369,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.876984126984,0.0198412698412698,4.4,1,winter,7103.0,2.0,6.7,0.0,0.0
1464,2004-01-04,Sunday,0,268,321648,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1200.1791044776119,0.0186567164179104,4.8,1,winter,7104.0,2.0,4.8,0.0,0.0
1465,2004-01-05,Monday,0,118,141616,"['Eve', 'Ivy']",10,2,1200.135593220339,0.0169491525423728,5.0,1,winter,7105.0,3.0,4.5,0.0,0.0
1466,2004-01-06,Tuesday,0,179,214764,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.7988826815642,0.0223463687150838,4.0,1,winter,7106.0,3.0,3.1,0.0,0.0
1467,2004-01-07,Wednesday,0,152,182493,"['Eve', 'Ivy', 'Charlie']",13,3,1200.6118421052631,0.0197368421052631,4.333333333333333,1,winter,7107.0,3.0,3.1,0.0,0.0
1468,2004-01-08,Thursday,0,167,200437,"['Eve', 'Ivy', 'Mia']",15,3,1200.2215568862275,0.0179640718562874,5.0,1,winter,7108.0,0.0,2.1,0.0,0.0
1469,2004-01-09,Friday,0,149,178790,"['Eve', 'Ivy', 'Charlie']",13,3,1199.9328859060402,0.0201342281879194,4.333333333333333,1,winter,7109.0,2.0,1.9,0.0,0.0
1470,2004-01-10,Saturday,0,226,271242,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.1858407079646,0.0176991150442477,5.0,1,winter,7110.0,3.0,3.8,0.0,0.0
1471,2004-01-11,Sunday,0,199,238737,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.6834170854272,0.0201005025125628,4.25,1,winter,7111.0,2.0,1.7,0.0,0.0
1472,2004-01-12,Monday,0,168,201597,"['Eve', 'Ivy', 'Mia']",15,3,1199.982142857143,0.0178571428571428,5.0,1,winter,7112.0,53.0,2.8,0.0,0.9
1473,2004-01-13,Tuesday,0,155,185972,"['Eve', 'Ivy', 'Charlie']",13,3,1199.8193548387096,0.0193548387096774,4.333333333333333,1,winter,7113.0,53.0,3.3,0.0,0.6
1474,2004-01-14,Wednesday,0,142,170441,"['Eve', 'Ivy', 'Bob']",12,3,1200.2887323943662,0.0211267605633802,4.0,1,winter,7114.0,0.0,1.0,0.0,0.0
1475,2004-01-15,Thursday,0,127,152405,"['Eve', 'Ivy', 'Alice']",11,3,1200.0393700787401,0.0236220472440944,3.6666666666666665,1,winter,7115.0,2.0,1.6,0.0,0.0
1476,2004-01-16,Friday,0,133,159608,"['Eve', 'Ivy', 'Alice']",11,3,1200.0601503759399,0.0225563909774436,3.6666666666666665,1,winter,7116.0,3.0,1.1,0.0,0.0
1477,2004-01-17,Saturday,0,238,285611,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.046218487395,0.0210084033613445,4.2,1,winter,7117.0,71.0,1.3,1.68,0.1
1478,2004-01-18,Sunday,0,237,284307,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.607594936709,0.0210970464135021,4.2,1,winter,7118.0,53.0,3.4,0.0,2.8
1479,2004-01-19,Monday,0,162,194390,"['Eve', 'Ivy', 'David']",14,3,1199.9382716049383,0.0185185185185185,4.666666666666667,1,winter,7119.0,53.0,2.1,0.0,1.9
1480,2004-01-20,Tuesday,0,150,180051,"['Eve', 'Ivy', 'Charlie']",13,3,1200.34,0.02,4.333333333333333,1,winter,7120.0,51.0,4.7,0.0,0.4
1481,2004-01-21,Wednesday,0,173,207700,"['Eve', 'Ivy', 'Mia']",15,3,1200.578034682081,0.0173410404624277,5.0,1,winter,7121.0,51.0,3.7,0.0,0.3
1482,2004-01-22,Thursday,0,177,212424,"['Eve', 'Ivy', 'Mia']",15,3,1200.135593220339,0.0169491525423728,5.0,1,winter,7122.0,2.0,0.5,0.0,0.0
1483,2004-01-23,Friday,0,116,139149,"['Eve', 'Ivy']",10,2,1199.5603448275863,0.0172413793103448,5.0,1,winter,7123.0,3.0,-0.0,0.0,0.0
1484,2004-01-24,Saturday,0,184,220761,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.7880434782608,0.0217391304347826,4.0,1,winter,7124.0,3.0,0.9,0.0,0.0
1485,2004-01-25,Sunday,0,219,262774,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1199.8812785388127,0.0182648401826484,4.75,1,winter,7125.0,2.0,0.6,0.0,0.0
1486,2004-01-26,Monday,0,166,199102,"['Eve', 'Ivy', 'David']",14,3,1199.4096385542168,0.0180722891566265,4.666666666666667,1,winter,7126.0,3.0,1.5,0.0,0.0
1487,2004-01-27,Tuesday,0,160,191924,"['Eve', 'Ivy', 'David']",14,3,1199.525,0.01875,4.666666666666667,1,winter,7127.0,3.0,1.7,0.0,0.0
1488,2004-01-28,Wednesday,0,177,212353,"['Eve', 'Ivy', 'Mia']",15,3,1199.734463276836,0.0169491525423728,5.0,1,winter,7128.0,0.0,3.0,0.0,0.0
1489,2004-01-29,Thursday,0,165,197960,"['Eve', 'Ivy', 'David']",14,3,1199.7575757575758,0.0181818181818181,4.666666666666667,1,winter,7129.0,3.0,5.1,0.0,0.0
1490,2004-01-30,Friday,0,130,156056,"['Eve', 'Ivy', 'Alice']",11,3,1200.4307692307693,0.023076923076923,3.6666666666666665,1,winter,7130.0,2.0,4.1,0.0,0.0
1491,2004-01-31,Saturday,0,270,323967,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.8777777777777,0.0185185185185185,4.8,1,winter,7131.0,1.0,2.9,0.0,0.0
1492,2004-02-01,Sunday,0,187,224339,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.673796791444,0.0213903743315508,4.0,2,winter,7132.0,3.0,5.0,0.0,0.0
1493,2004-02-02,Monday,0,141,169235,"['Eve', 'Ivy', 'Bob']",12,3,1200.2482269503546,0.0212765957446808,4.0,2,winter,7133.0,61.0,5.3,0.0,7.9
1494,2004-02-03,Tuesday,0,104,124795,"['Eve', 'David']",9,2,1199.951923076923,0.0192307692307692,4.5,2,winter,7134.0,71.0,4.6,0.14,8.0
1495,2004-02-04,Wednesday,0,134,160868,"['Eve', 'Ivy', 'Bob']",12,3,1200.5074626865671,0.0223880597014925,4.0,2,winter,7135.0,51.0,2.2,0.0,0.5
1496,2004-02-05,Thursday,0,178,213515,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.5224719101125,0.0224719101123595,4.0,2,winter,7136.0,51.0,2.5,0.0,0.4
1497,2004-02-06,Friday,0,146,175243,"['Eve', 'Ivy', 'Charlie']",13,3,1200.2945205479452,0.0205479452054794,4.333333333333333,2,winter,7137.0,51.0,2.6,0.0,0.5
1498,2004-02-07,Saturday,0,250,299952,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.808,0.02,4.4,2,winter,7138.0,2.0,1.7,0.0,0.0
1499,2004-02-08,Sunday,0,264,316871,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.2689393939395,0.0189393939393939,4.6,2,winter,7139.0,1.0,2.5,0.0,0.0
1500,2004-02-09,Monday,0,163,195682,"['Eve', 'Ivy', 'David']",14,3,1200.5030674846626,0.0184049079754601,4.666666666666667,2,winter,7140.0,3.0,2.8,0.0,0.0
1501,2004-02-10,Tuesday,0,118,141511,"['Eve', 'Ivy']",10,2,1199.2457627118645,0.0169491525423728,5.0,2,winter,7141.0,3.0,1.1,0.0,0.0
1502,2004-02-11,Wednesday,0,150,180094,"['Eve', 'Ivy', 'Charlie']",13,3,1200.6266666666668,0.02,4.333333333333333,2,winter,7142.0,2.0,2.7,0.0,0.0
1503,2004-02-12,Thursday,0,150,179920,"['Eve', 'Ivy', 'Charlie']",13,3,1199.4666666666667,0.02,4.333333333333333,2,winter,7143.0,2.0,4.2,0.0,0.0
1504,2004-02-13,Friday,0,174,208880,"['Eve', 'Ivy', 'Mia']",15,3,1200.4597701149426,0.0172413793103448,5.0,2,winter,7144.0,51.0,5.4,0.0,0.4
1505,2004-02-14,Saturday,0,206,247233,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1200.1601941747572,0.0194174757281553,4.5,2,winter,7145.0,2.0,8.3,0.0,0.0
1506,2004-02-15,Sunday,0,190,228026,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.1368421052632,0.0210526315789473,4.25,2,winter,7146.0,2.0,5.8,0.0,0.0
1507,2004-02-16,Monday,0,161,193204,"['Eve', 'Ivy', 'David']",14,3,1200.024844720497,0.0186335403726708,4.666666666666667,2,winter,7147.0,1.0,4.1,0.0,0.0
1508,2004-02-17,Tuesday,0,121,145176,"['Eve', 'Ivy']",10,2,1199.801652892562,0.0165289256198347,5.0,2,winter,7148.0,0.0,5.8,0.0,0.0
1509,2004-02-18,Wednesday,1,193,231566,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.823834196891,0.0207253886010362,4.25,2,winter,7149.0,0.0,4.5,0.0,0.0
1510,2004-02-19,Thursday,0,107,128422,"['Eve', 'David']",9,2,1200.2056074766356,0.0186915887850467,4.5,2,winter,7150.0,2.0,6.8,0.0,0.0
1511,2004-02-20,Friday,0,180,215995,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.9722222222222,0.0222222222222222,4.0,2,winter,7151.0,3.0,7.7,0.0,0.0
1512,2004-02-21,Saturday,0,212,254301,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1199.5330188679245,0.0188679245283018,4.75,2,winter,7152.0,3.0,10.2,0.0,0.0
1513,2004-02-22,Sunday,0,186,223189,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.9408602150538,0.021505376344086,4.0,2,winter,7153.0,63.0,15.4,0.0,13.4
1514,2004-02-23,Monday,0,128,153683,"['Eve', 'Ivy', 'Alice']",11,3,1200.6484375,0.0234375,3.6666666666666665,2,winter,7154.0,2.0,5.7,0.0,0.0
1515,2004-02-24,Tuesday,0,114,136708,"['Eve', 'Ivy']",10,2,1199.1929824561403,0.0175438596491228,5.0,2,winter,7155.0,3.0,6.9,0.0,0.0
1516,2004-02-25,Wednesday,0,150,179938,"['Eve', 'Ivy', 'Charlie']",13,3,1199.5866666666666,0.02,4.333333333333333,2,winter,7156.0,3.0,7.3,0.0,0.0
1517,2004-02-26,Thursday,0,143,171512,"['Eve', 'Ivy', 'Bob']",12,3,1199.3846153846155,0.0209790209790209,4.0,2,winter,7157.0,2.0,7.8,0.0,0.0
1518,2004-02-27,Friday,0,122,146351,"['Eve', 'Ivy']",10,2,1199.5983606557377,0.0163934426229508,5.0,2,winter,7158.0,3.0,4.1,0.0,0.0
1519,2004-02-28,Saturday,0,266,319207,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.0263157894738,0.018796992481203,4.6,2,winter,7159.0,3.0,6.9,0.0,0.0
1520,2004-02-29,Sunday,0,204,244798,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.9901960784314,0.0196078431372549,4.5,2,winter,7160.0,51.0,8.5,0.0,0.8
1521,2004-03-01,Monday,0,174,208816,"['Eve', 'Ivy', 'Mia']",15,3,1200.0919540229886,0.0172413793103448,5.0,3,spring,7161.0,73.0,1.6,1.47,1.6
1522,2004-03-02,Tuesday,0,115,137903,"['Eve', 'Ivy']",10,2,1199.1565217391305,0.017391304347826,5.0,3,spring,7162.0,51.0,3.0,0.0,0.7
1523,2004-03-03,Wednesday,0,126,151204,"['Eve', 'Ivy', 'Alice']",11,3,1200.031746031746,0.0238095238095238,3.6666666666666665,3,spring,7163.0,73.0,3.6,1.54,1.8
1524,2004-03-04,Thursday,0,135,162066,"['Eve', 'Ivy', 'Bob']",12,3,1200.4888888888888,0.0222222222222222,4.0,3,spring,7164.0,53.0,3.1,0.0,1.1
1525,2004-03-05,Friday,0,120,144054,"['Eve', 'Ivy']",10,2,1200.45,0.0166666666666666,5.0,3,spring,7165.0,55.0,5.2,0.0,2.8
1526,2004-03-06,Saturday,0,248,297633,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.133064516129,0.0201612903225806,4.4,3,spring,7166.0,51.0,4.6,0.0,0.2
1527,2004-03-07,Sunday,0,195,233986,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.928205128205,0.0205128205128205,4.25,3,spring,7167.0,3.0,2.5,0.0,0.0
1528,2004-03-08,Monday,0,154,184864,"['Eve', 'Ivy', 'Charlie']",13,3,1200.4155844155844,0.0194805194805194,4.333333333333333,3,spring,7168.0,3.0,4.1,0.0,0.0
1529,2004-03-09,Tuesday,0,135,161994,"['Eve', 'Ivy', 'Bob']",12,3,1199.9555555555555,0.0222222222222222,4.0,3,spring,7169.0,3.0,6.0,0.0,0.0
1530,2004-03-10,Wednesday,0,107,128390,"['Eve', 'David']",9,2,1199.9065420560748,0.0186915887850467,4.5,3,spring,7170.0,3.0,12.0,0.0,0.0
1531,2004-03-11,Thursday,0,136,163142,"['Eve', 'Ivy', 'Bob']",12,3,1199.5735294117646,0.0220588235294117,4.0,3,spring,7171.0,51.0,14.0,0.0,0.2
1532,2004-03-12,Friday,0,150,179973,"['Eve', 'Ivy', 'Charlie']",13,3,1199.82,0.02,4.333333333333333,3,spring,7172.0,53.0,6.3,0.0,3.1
1533,2004-03-13,Saturday,0,209,250894,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1200.4497607655503,0.0191387559808612,4.5,3,spring,7173.0,51.0,7.5,0.0,0.8
1534,2004-03-14,Sunday,0,286,343110,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.6853146853148,0.0174825174825174,5.0,3,spring,7174.0,1.0,8.5,0.0,0.0
1535,2004-03-15,Monday,0,104,124790,"['Eve', 'David']",9,2,1199.9038461538462,0.0192307692307692,4.5,3,spring,7175.0,3.0,9.2,0.0,0.0
1536,2004-03-16,Tuesday,0,164,196870,"['Eve', 'Ivy', 'David']",14,3,1200.4268292682927,0.0182926829268292,4.666666666666667,3,spring,7176.0,3.0,11.2,0.0,0.0
